label	pathotype	ref_start	ref_end	qry_start	qry_end	ref_len	qry_len	identity	ref_contig	qry_contig	tier
E2348_69	EPEC	2131285	2140394	1704458	1713566	9110	9109	96.89	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2141409	2147031	1713578	1719199	5623	5622	95.47	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2148577	2150224	1719262	1720908	1648	1647	97.09	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2151243	2158324	1720949	1728031	7082	7083	97.6	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2172647	2174564	756106	754189	1918	1918	95.15	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2190709	2191197	1286061	1285571	489	491	90.24	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2191585	2192119	1285107	1284573	535	535	92.52	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2195276	2195708	1436799	1436367	433	433	94.46	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2200064	2200413	1433364	1433015	350	350	98.57	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2206350	2206651	19094	19395	302	302	88.74	NC_002695.2	NC_011603.1	MODERATE
E2348_69	EPEC	2209141	2209563	3364057	3363635	423	423	99.53	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2210751	2212296	1085237	1083683	1546	1555	93.59	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2217570	2234174	1466418	1449819	16605	16600	95.85	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2237042	2239360	743907	741590	2319	2318	97.8	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2240585	2243974	1443009	1439642	3390	3368	93.02	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2246854	2248273	1435657	1434237	1420	1421	98.94	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2250246	2254017	1273274	1269503	3772	3772	95.5	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2254995	2303004	1730326	1778338	48010	48013	97.91	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2303000	2308819	1779046	1784868	5820	5823	97.46	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2308439	2329060	1784389	1805014	20622	20626	97.83	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2333439	2395086	1805005	1866660	61648	61656	97.67	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2395062	2403739	1903095	1911760	8678	8666	98.04	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2404609	2412180	1911763	1919329	7572	7567	97.94	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2413289	2443364	1919390	1949462	30076	30073	97.13	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2444742	2450342	1949626	1955226	5601	5601	97.2	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2451221	2454317	1955313	1958408	3097	3096	96.93	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2455632	2482794	1958410	1985588	27163	27179	98.09	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2484007	2484170	1985584	1985746	164	163	93.9	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2488756	2546295	1985770	2043298	57540	57529	97.73	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2546396	2550684	2043300	2047589	4289	4290	97.25	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2550813	2563865	2047593	2060645	13053	13053	97.37	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2564636	2571558	2060685	2067593	6923	6909	96.71	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2572921	2584227	2067582	2078889	11307	11308	97.9	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2584218	2593158	2080439	2089380	8941	8942	97.72	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2596313	2597319	1868953	1869968	1007	1016	91.44	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2597768	2598134	1869971	1870337	367	367	88.56	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2599057	2603456	1870459	1874858	4400	4400	97.41	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2603749	2604805	1145894	1144838	1057	1057	94.51	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2606104	2612107	1894383	1900399	6004	6017	92.06	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2612096	2613224	78904	80035	1129	1132	99.21	NC_002695.2	NC_011603.1	CONSERVED
E2348_69	EPEC	2614158	2624785	2089260	2099889	10628	10630	97.75	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2625738	2633873	2100731	2108874	8136	8144	96.51	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2637055	2658825	2108877	2130585	21771	21709	97.31	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2659905	2666700	2131537	2138335	6796	6799	97.04	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2667697	2668204	2138558	2139065	508	508	95.67	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2691870	2691984	1448734	1448620	115	115	96.52	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2692081	2692769	1448319	1447630	689	690	93.05	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2707087	2707415	1433374	1433045	329	330	89.46	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2712172	2713639	2139005	2140472	1468	1468	97.89	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2720395	2721240	2140474	2141305	846	832	89.83	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2721736	2727657	2141370	2147294	5922	5925	97.0	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2727633	2735630	2173061	2181059	7998	7999	97.87	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2751391	2756826	2198645	2204079	5436	5435	98.16	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2758345	2761848	2204151	2207654	3504	3504	98.72	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2762054	2773512	2208303	2219853	11459	11551	94.5	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2775650	2777699	2224736	2226785	2050	2050	88.35	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2787729	2793975	2232480	2238725	6247	6246	96.45	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2794082	2814997	2238725	2259723	20916	20999	97.49	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2815743	2819670	2260172	2264099	3928	3928	98.78	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2819659	2828682	2265646	2274671	9024	9026	95.98	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2829331	2844541	2276222	2291428	15211	15207	96.54	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2844624	2859103	2299893	2314291	14480	14399	96.62	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2861376	2863183	2314382	2316182	1808	1801	94.49	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2863175	2863328	2317733	2317885	154	153	92.21	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2864299	2872535	2318861	2327094	8237	8234	89.36	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2876172	2876362	2326909	2327099	191	191	90.62	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2877754	2883712	2329303	2335327	5959	6025	90.82	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2883831	2890910	2334837	2341914	7080	7078	94.82	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2892221	2896060	2341912	2345750	3840	3839	98.52	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2898591	2902802	1470596	1466392	4212	4205	94.92	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2927579	2927750	2614520	2614691	172	172	98.26	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2935154	2935275	728992	728871	122	122	95.9	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2939885	2940003	724679	724561	119	119	95.8	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2940070	2940162	1045862	1045770	93	93	95.7	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2943915	2959494	2345726	2361233	15580	15508	96.0	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2965681	2987253	2361358	2382944	21573	21587	97.5	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	2987600	2994388	2383291	2390075	6789	6785	91.39	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	2994810	3021479	2390529	2417200	26670	26672	97.99	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3022115	3022568	2417203	2417655	454	453	94.71	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	3023573	3053074	2417655	2447169	29502	29515	97.36	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3053272	3067938	2454583	2469251	14667	14669	96.09	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3069309	3075482	2470628	2476750	6174	6123	93.69	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	3079442	3087300	2476854	2484738	7859	7885	96.79	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3087126	3088974	2484771	2486644	1849	1874	96.69	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3090283	3113471	2486640	2509829	23189	23190	96.48	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3114907	3115222	2509822	2510139	316	318	88.12	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	3115232	3157246	2510475	2552491	42015	42017	97.62	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3157371	3175656	2552505	2570780	18286	18276	96.52	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3178919	3180886	2573983	2575950	1968	1968	78.56	NC_002695.2	NC_011601.1	DIVERGED
E2348_69	EPEC	3182883	3188365	2577966	2583497	5483	5532	94.38	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	3188907	3189203	2584024	2584332	297	309	81.55	NC_002695.2	NC_011601.1	DIVERGED
E2348_69	EPEC	3190937	3194428	2584337	2587828	3492	3492	97.19	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3201654	3246117	2629816	2674258	44464	44443	97.16	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3247867	3250038	2674260	2676431	2172	2172	98.62	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3250443	3267233	2680846	2697636	16791	16791	97.34	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3267224	3268185	2699187	2700148	962	962	96.99	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3269103	3271605	2700196	2702698	2503	2503	96.4	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3272788	3277358	2702697	2707264	4571	4568	97.18	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3277366	3280075	2713225	2715934	2710	2710	96.72	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3280069	3283164	2751668	2754763	3096	3096	96.32	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3283155	3284649	2756314	2757809	1495	1496	95.79	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3284649	3303681	2757925	2777010	19033	19086	96.81	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3303749	3317228	2782569	2796048	13480	13480	98.0	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3331090	3347249	2796089	2812249	16160	16161	97.75	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3347234	3351455	2852531	2856752	4222	4222	94.32	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	3352160	3361272	2871313	2880419	9113	9107	97.84	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3366128	3374526	2880443	2888842	8399	8400	96.63	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3374645	3377161	2888954	2891470	2517	2517	95.63	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3377330	3383098	2891520	2897287	5769	5768	97.83	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3383225	3388567	2897387	2902729	5343	5343	98.02	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3393899	3394435	2902931	2903466	537	536	96.46	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3394435	3446287	2903578	2955438	51853	51861	97.25	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3446317	3457172	2956968	2967833	10856	10866	98.22	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3457163	3464449	2968926	2976210	7287	7285	97.68	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3464436	3476097	2987725	2999384	11662	11660	97.61	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3480313	3480827	1307651	1307136	515	516	95.54	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3486584	3488531	1060285	1058345	1948	1941	98.67	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3505067	3505422	1330832	1330478	356	355	87.64	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	3511170	3522790	3014719	3026338	11621	11620	96.43	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3522913	3532402	3026366	3035857	9490	9492	95.91	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3532501	3538440	3036213	3042152	5940	5940	98.01	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3538498	3541953	3046540	3049995	3456	3456	97.92	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3542057	3549705	3049966	3057577	7649	7612	97.97	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3553848	3557380	3057741	3061273	3533	3533	97.03	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3557375	3558962	3061472	3063058	1588	1587	96.85	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3558978	3562105	3067095	3070222	3128	3128	96.32	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3566382	3580228	3074135	3087981	13847	13847	97.13	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3580276	3584226	3088495	3092443	3951	3949	93.95	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	3584263	3598279	3098527	3112544	14017	14018	97.04	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3607342	3607564	3112593	3112814	223	222	95.96	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3607559	3623623	3113910	3129974	16065	16065	96.04	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3624680	3625453	3136695	3137468	774	774	93.93	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	3629047	3668391	3138472	3177813	39345	39342	98.18	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3668553	3670213	3177813	3179473	1661	1661	97.89	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3670286	3704996	3185039	3219770	34711	34732	97.77	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3704989	3709775	3221323	3226109	4787	4787	97.49	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3737299	3755022	3226113	3243834	17724	17722	96.65	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3755014	3794310	3245385	3284681	39297	39297	97.32	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3794437	3797013	3284416	3286992	2577	2577	98.18	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3797010	3799379	3287261	3289674	2370	2414	95.24	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3803730	3803826	3289689	3289785	97	97	94.85	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	3803897	3807541	3289777	3293412	3645	3636	97.31	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3807708	3820146	3293412	3305848	12439	12437	96.42	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3820382	3835551	3307276	3322441	15170	15166	96.78	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3835735	3840065	3322441	3326771	4331	4331	96.86	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3840221	3869459	3326749	3355996	29239	29248	98.9	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3872879	3875278	3364426	3366825	2400	2400	99.83	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3875617	3888689	3407920	3421010	13073	13091	96.68	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3888687	3891067	3422440	3424820	2381	2381	97.65	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3891301	3901671	3424821	3435196	10371	10376	97.21	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3901734	3927804	3442944	3469016	26071	26073	97.89	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3927841	3934555	3472714	3479430	6715	6717	95.85	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3934575	3942781	3479074	3487280	8207	8207	96.63	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3942947	3954548	3487345	3498944	11602	11600	97.76	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3954633	3957067	3499619	3502053	2435	2435	96.47	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3957197	3971093	3502058	3515952	13897	13895	97.18	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3971109	3973977	3515770	3518636	2869	2867	95.64	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3974302	3979367	3518636	3523701	5066	5066	95.25	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3979443	3992422	3525261	3538228	12980	12968	97.1	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	3993074	4007713	3538269	3552900	14640	14632	96.89	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4009316	4009488	3552962	3553130	173	169	94.8	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	4009538	4016217	3553067	3559746	6680	6680	97.72	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4017223	4028662	3559816	3571259	11440	11444	97.09	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4035105	4041472	3571359	3577731	6368	6373	97.49	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4042123	4103098	3577777	3638756	60976	60980	98.16	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4104380	4109866	3638813	3644299	5487	5487	97.03	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4111613	4125871	3644375	3658634	14259	14260	97.76	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4125875	4158400	3660190	3692671	32526	32482	97.71	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4158539	4162037	3692642	3696142	3499	3501	98.57	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4162310	4219733	3696322	3753737	57424	57416	98.41	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4224957	4246763	3761337	3783144	21807	21808	97.97	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4246807	4256231	3783924	3793349	9425	9426	97.21	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4256242	4268030	3793554	3805423	11789	11870	96.28	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4268920	4276594	3805473	3813148	7675	7676	95.17	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4278450	4291591	3814701	3827843	13142	13143	97.29	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4295103	4298172	3827900	3830969	3070	3070	97.52	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4298331	4301014	3830997	3833680	2684	2684	96.27	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4302865	4310295	3833736	3841154	7431	7419	95.29	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4311337	4316983	3841368	3847014	5647	5647	95.63	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4317927	4328024	3847199	3857296	10098	10098	97.32	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4328063	4332285	3859061	3863283	4223	4223	97.16	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4347679	4353717	3863322	3869360	6039	6039	95.94	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4359568	4365422	3869473	3875327	5855	5855	96.74	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4370832	4382598	3876987	3888753	11767	11767	96.86	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4382722	4382930	3888642	3888850	209	209	89.52	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	4384617	4386102	3888853	3890325	1486	1473	90.79	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	4387023	4418370	3890346	3921667	31348	31322	97.01	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4418517	4442171	3921673	3945319	23655	23647	97.74	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4442167	4444106	3946508	3948447	1940	1940	96.86	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4444141	4448203	3950329	3954391	4063	4063	95.96	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4448199	4452438	3954544	3958782	4240	4239	96.65	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4456984	4458205	3963340	3964563	1222	1224	79.38	NC_002695.2	NC_011601.1	DIVERGED
E2348_69	EPEC	4458514	4462253	3964875	3968618	3740	3744	95.92	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4462430	4488032	3968613	3994214	25603	25602	97.91	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4496428	4504817	4004145	4012534	8390	8390	97.21	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4511314	4515270	4012567	4016523	3957	3957	97.25	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4515277	4517965	4016653	4019339	2689	2687	94.65	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	4518876	4519385	4020214	4020723	510	510	80.78	NC_002695.2	NC_011601.1	DIVERGED
E2348_69	EPEC	4521900	4527979	4022538	4028703	6080	6166	90.53	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	4528139	4539613	4028725	4040198	11475	11474	97.25	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4540897	4543817	4040260	4043180	2921	2921	96.95	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4549246	4559075	4051631	4061461	9830	9831	98.21	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4559110	4561522	4062759	4065171	2413	2413	96.27	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4561523	4561777	4076495	4076749	255	255	96.47	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4561991	4571268	4076963	4086243	9278	9281	96.88	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4572132	4576842	4086287	4090997	4711	4711	97.11	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4576867	4581121	4098252	4102505	4255	4254	97.37	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4582428	4583371	3066758	3065818	944	941	91.63	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	4583367	4583688	3064448	3064127	322	322	87.58	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	4588556	4589765	4102402	4103669	1210	1268	91.57	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	4589515	4591433	4103281	4105197	1919	1917	93.14	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	4592452	4596369	4106243	4110176	3918	3934	91.85	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	4597331	4600024	4111106	4113795	2694	2690	95.14	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4602153	4603375	4115807	4117038	1223	1232	79.65	NC_002695.2	NC_011601.1	DIVERGED
E2348_69	EPEC	4603667	4609833	4117316	4123479	6167	6164	96.87	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4609972	4628292	4123615	4141939	18321	18325	98.89	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4629133	4634437	4141981	4147289	5305	5309	96.85	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4634460	4638044	4147430	4151015	3585	3586	97.46	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4641402	4643665	4151026	4153289	2264	2264	97.17	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4644356	4646918	4153447	4156009	2563	2563	97.97	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4647512	4651744	4156058	4160290	4233	4233	96.86	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4655675	4661639	4160340	4166303	5965	5964	95.31	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4661667	4661836	4172639	4172810	170	172	89.6	NC_002695.2	NC_011601.1	MODERATE
E2348_69	EPEC	4662460	4674550	4173432	4185516	12091	12085	97.95	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4677178	4686268	4185667	4194758	9091	9092	96.79	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4693699	4695299	4203576	4205176	1601	1601	98.0	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4695391	4698463	4205176	4208248	3073	3073	96.52	NC_002695.2	NC_011601.1	CONSERVED
E2348_69	EPEC	4705407	4753360	4208455	4256354	47954	47900	97.76	NC_002695.2	NC_011601.1	CONSERVED
